name,City,countryName,IATA,Latitude, Logtitude,Altitude,Timezone
Kristiansund Airport (Kvernberget),Kristiansund,Norway,KSU,63.111801147461,7.8245201110839995,204,1.0
Kirkenes Airport,Kirkenes,Norway,KKN,69.725799560547,29.891300201416,283,1.0
Molde Airport,Molde,Norway,MOL,62.744701385498,7.262499809265099,10,1.0
Mosjoen Airport,Mosjoen,Norway,MJF,65.78399658203101,13.214900016785,237,1.0
Banak Airport,Lakselv,Norway,LKL,70.068801879883,24.973499298095998,25,1.0
Roros Airport,Roros,Norway,RRS,62.578399658203004,11.342300415039,2054,1.0
Moss Airport,Rygge,Norway,RYG,59.378817000000005,10.785439,174,1.0
Svalbard Airport,Svalbard,Norway,LYR,78.246101379395,15.465600013733,88,1.0
Skien Airport,Skien,Norway,SKE,59.18500137329102,9.566940307617188,463,1.0
Stord Airport,Stord,Norway,SRP,59.79190063476562,5.340849876403809,160,1.0
Sandnessjoen Airport,Sandnessjoen,Norway,SSJ,65.95680236816399,12.468899726868,56,1.0
Tromso Airport,Tromso,Norway,TOS,69.68329620361328,18.91889953613281,31,1.0
Sandefjord Airport,Sandefjord,Norway,TRF,59.1866989136,10.258600235,286,1.0
Trondheim Airport,Trondheim,Norway,TRD,63.45780179999999,10.9239998,56,1.0
Stavanger Airport Sola,Stavanger,Norway,SVG,58.876701354,5.637780189500001,29,1.0
Gdansk Lech Walesa Airport,Gdansk,Poland,GDN,54.377601623535156,18.46619987487793,489,1.0
Krakow John Paul II International Airport,Krakow,Poland,KRK,50.077702,19.7848,791,1.0
Katowice International Airport,Katowice,Poland,KTW,50.4743,19.08,995,1.0
Poznan-Lawica Airport,Poznan,Poland,POZ,52.4210014343,16.8262996674,308,1.0
Rzeszow-Jasionka Airport,Rzeszow,Poland,RZE,50.1100006104,22.018999099699997,675,1.0
Szczecin-Goleni Airport,Szczecin,Poland,SZZ,53.584701538100006,14.902199745199999,154,1.0
Warsaw Chopin Airport,Warsaw,Poland,WAW,52.1656990051,20.9671001434,362,1.0
Copernicus Wroclaw Airport,Wroclaw,Poland,WRO,51.10269927979999,16.885799408,404,1.0
Ronneby Airport,Ronneby,Sweden,RNB,56.266700744629,15.265000343322999,191,1.0
Gothenburg-Landvetter Airport,Gothenborg,Sweden,GOT,57.662799835205,12.279800415039,506,1.0
Joenkoeping Airport,Joenkoeping,Sweden,JKG,57.75759887695313,14.068699836730955,741,1.0
Gothenburg City Airport,Gothenborg,Sweden,GSE,57.7747,11.8648,59,1.0
Trollhattan-Vanersborg Airport,Trollhattan,Sweden,THN,58.31809997558594,12.345000267028807,137,1.0
Mora Airport,Mora,Sweden,MXX,60.957901,14.5114,634,1.0
Stockholm Skavsta Airport,Stockholm,Sweden,NYO,58.78860092163086,16.912200927734375,140,1.0
Kristianstad Airport,Kristianstad,Sweden,KID,55.92169952392578,14.08549976348877,76,1.0
Kalmar Airport,Kalkmar,Sweden,KLR,56.68550109863281,16.287599563598633,17,1.0
Malmoe Sturup Airport,Malmoe,Sweden,MMX,55.53630536399999,13.3761978149,236,1.0
Halmstad Airport,Halmstad,Sweden,HAD,56.69110107421875,12.820199966430664,101,1.0
Vaxjo Kronoberg Airport,Vaxjo,Sweden,VXO,56.929100036621094,14.727999687194824,610,1.0
Sveg Airport,Sveg,Sweden,EVG,62.04779815673828,14.422900199890135,1178,1.0
Gallivare Airport,Gallivare,Sweden,GEV,67.13240051269531,20.814599990844727,1027,1.0
Kramfors Solleftea Airport,Kramfors,Sweden,KRF,63.04859924316406,17.76889991760254,34,1.0
Lycksele Airport,Lycksele,Sweden,LYC,64.54830169677734,18.71619987487793,705,1.0
Sundsvall-Harnosand Airport,Sundsvall,Sweden,SDL,62.528099060058594,17.443899154663086,16,1.0
Ornskoldsvik Airport,Ornskoldsvik,Sweden,OER,63.40829849243164,18.989999771118164,354,1.0
Kiruna Airport,Kiruna,Sweden,KRN,67.821998596191,20.336799621582,1508,1.0
Skelleftea Airport,Skelleftea,Sweden,SFT,64.62480163574219,21.076900482177734,157,1.0
Umea Airport,Umea,Sweden,UME,63.791801452636996,20.282800674438,24,1.0
Vilhelmina Airport,Vilhelmina,Sweden,VHM,64.5791015625,16.833599090576172,1140,1.0
Arvidsjaur Airport,Arvidsjaur,Sweden,AJR,65.59030151367189,19.28190040588379,1245,1.0
Stockholm Vasteras Airport,Vasteras,Sweden,VST,59.58940124511719,16.633600234985348,21,1.0
Lulea Airport,Lulea,Sweden,LLA,65.543800354004,22.121999740601,65,1.0
Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,59.651901245116996,17.918600082397,137,1.0
Stockholm-Bromma Airport,Stockholm,Sweden,BMA,59.35440063476562,17.941699981689453,47,1.0
Linkoeping City Airport,Linkoeping,Sweden,LPI,58.406200408900006,15.6805000305,172,1.0
Norrkoeping Airport,Norrkoeping,Sweden,NRK,58.58629989624024,16.250600814819336,32,1.0
Visby Airport,Visby,Sweden,VBY,57.662799835205,18.346200942993,164,1.0
Rostock-Laage Airport,Laage,Germany,RLG,53.9182014465,12.2783002853,138,1.0
Bram Fischer International Airport,Bloemfontein,South Africa,BFN,-29.092699050900002,26.302400589,4458,2.0
Cape Town International Airport,Cape Town,South Africa,CPT,-33.9648017883,18.6016998291,151,2.0
King Shaka International Airport,Durban,South Africa,DUR,-29.6144444444,31.119722222199997,295,2.0
Ben Schoeman Airport,East London,South Africa,ELS,-33.0355987549,27.825899124099998,435,2.0
George Airport,George,South Africa,GRJ,-34.0056,22.378902,648,2.0
Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,HDS,-24.3686008453,31.048700332600003,1743,2.0
OR Tambo International Airport,Johannesburg,South Africa,JNB,-26.1392,28.246,5558,2.0
Kimberley Airport,Kimberley,South Africa,KIM,-28.802799224900003,24.765199661300002,3950,2.0
Lanseria Airport,Johannesburg,South Africa,HLA,-25.9384994507,27.926099777199997,4517,2.0
Margate Airport,Margate,South Africa,MGH,-30.8574008942,30.343000412,495,2.0
Port Elizabeth Airport,Port Elizabeth,South Africa,PLZ,-33.984901428200004,25.617300033600003,226,2.0
Plettenberg Bay Airport,Plettenberg Bay,South Africa,PBZ,-34.0881601675,23.3287234306,465,2.0
Hendrik Van Eck Airport,Phalaborwa,South Africa,PHW,-23.9372005463,31.1553993225,1432,2.0
Pietermaritzburg Airport,Pietermaritzburg,South Africa,PZB,-29.6490001678,30.3987007141,2423,2.0
Polokwane International Airport,Potgietersrus,South Africa,PTG,-23.845269000000002,29.458615,4076,2.0
Richards Bay Airport,Richard's Bay,South Africa,RCB,-28.740999221800003,32.0920982361,109,2.0
Pierre Van Ryneveld Airport,Upington,South Africa,UTN,-28.39909935,21.260200500499998,2782,2.0
Francistown Airport,Francistown,Botswana,FRW,-21.15959930419922,27.47450065612793,3283,2.0
Kasane Airport,Kasane,Botswana,BBK,-17.83289909362793,25.16239929199219,3289,2.0
Maun Airport,Maun,Botswana,MUB,-19.97260093688965,23.431100845336914,3093,2.0
Sir Seretse Khama International Airport,Gaberone,Botswana,GBE,-24.555201,25.9182,3299,2.0
Bata Airport,Bata,Equatorial Guinea,BSG,1.9054700136184688,9.80568027496338,13,1.0
Malabo Airport,Malabo,Equatorial Guinea,SSG,3.7552700042724614,8.708720207214355,76,1.0
Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,MRU,-20.430201,57.683601,186,4.0
Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,RRG,-19.7577,63.361000000000004,95,4.0
Douala International Airport,Douala,Cameroon,DLA,4.0060801506,9.71947956085,33,1.0
Salak Airport,Maroua,Cameroon,MVR,10.45139980316162,14.257399559020994,1390,1.0
N'gaoundere Airport,N'gaoundere,Cameroon,NGE,7.357009887695312,13.559200286865234,3655,1.0
Garoua International Airport,Garoua,Cameroon,GOU,9.33588981628418,13.370100021362305,794,1.0
Livingstone Airport,Livingstone,Zambia,LVI,-17.821800231933594,25.82270050048828,3302,2.0
Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,LUN,-15.330800056500001,28.4526004791,3779,2.0
Mfuwe Airport,Mfuwe,Zambia,MFU,-13.258899688720705,31.93659973144531,1853,2.0
Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,NLA,-12.998100280762,28.66489982605,4167,2.0
Prince Said Ibrahim International Airport,Moroni,Comoros,HAH,-11.5337,43.2719,93,3.0
Dzaoudzi Pamandzi International Airport,Dzaoudzi,Mayotte,DZA,-12.804699897766113,45.28110122680664,23,3.0
Ivato Airport,Antananarivo,Madagascar,TNR,-18.7969,47.478802,4198,3.0
Sainte Marie Airport,Sainte Marie,Madagascar,SMS,-17.093900680541992,49.81579971313477,7,3.0
Toamasina Airport,Toamasina,Madagascar,TMM,-18.109500885009766,49.39250183105469,22,3.0
Morondava Airport,Morondava,Madagascar,MOQ,-20.28470039367676,44.31760025024414,30,3.0
Arrachart Airport,Antsiranana,Madagascar,DIE,-12.34939956665039,49.29169845581055,374,3.0
Mananara Nord Airport,Mananara,Madagascar,WMR,-16.16390037536621,49.77379989624024,9,3.0
Antsirabato Airport,Antalaha,Madagascar,ANM,-14.99940013885498,50.3202018737793,20,3.0
Amborovy Airport,Mahajanga,Madagascar,MJN,-15.6668417421,46.351232528699995,87,3.0
Fascene Airport,Nosy-be,Madagascar,NOS,-13.3121004105,48.3148002625,36,3.0
Maroantsetra Airport,Maroantsetra,Madagascar,WMN,-15.436699867248535,49.68830108642578,13,3.0
Sambava Airport,Sambava,Madagascar,SVB,-14.278599739074707,50.17470169067383,20,3.0
Tolanaro Airport,Tolagnaro,Madagascar,FTU,-25.03809928894043,46.95610046386719,29,3.0
Toliara Airport,Toliara,Madagascar,TLE,-23.383399963378906,43.72850036621094,29,3.0
Mbanza Congo Airport,M'banza-congo,Angola,SSY,-6.269899845123291,14.246999740600586,1860,1.0
Cabinda Airport,Cabinda,Angola,CAB,-5.59699010848999,12.188400268554688,66,1.0
Nova Lisboa Airport,Huambo,Angola,NOV,-12.808899879455565,15.760499954223633,5587,1.0
Kuito Airport,Kuito,Angola,SVP,-12.404600143433,16.947399139404,5618,1.0
Quatro de Fevereiro Airport,Luanda,Angola,LAD,-8.858369999999999,13.2312,243,1.0
Malanje Airport,Malanje,Angola,MEG,-9.525090217590332,16.312400817871097,3868,1.0
Menongue Airport,Menongue,Angola,SPP,-14.657600402832033,17.71980094909668,4469,1.0
Saurimo Airport,Saurimo,Angola,VHC,-9.689069747924805,20.431900024414066,3584,1.0
Soyo Airport,Soyo,Angola,SZA,-6.141089916229247,12.371800422668455,15,1.0
Lubango Airport,Lubango,Angola,SDD,-14.924699783325195,13.574999809265135,5778,1.0
Luena Airport,Luena,Angola,LUO,-11.768099784851074,19.8976993560791,4360,1.0
Libreville Leon M'ba International Airport,Libreville,Gabon,LBV,0.45860001444799997,9.4122800827,39,1.0
Beira Airport,Beira,Mozambique,BEW,-19.79640007019043,34.90760040283203,33,2.0
Inhambane Airport,Inhambane,Mozambique,INH,-23.876399993896484,35.40850067138672,30,2.0
Lichinga Airport,Lichinga,Mozambique,VXC,-13.274000000000001,35.2663,4505,2.0
Maputo Airport,Maputo,Mozambique,MPM,-25.920799,32.572601,145,2.0
Nampula Airport,Nampula,Mozambique,APL,-15.105600357055664,39.28179931640625,1444,2.0
Pemba Airport,Pemba,Mozambique,POL,-12.991762161254885,40.52401351928711,331,2.0
Quelimane Airport,Quelimane,Mozambique,UEL,-17.855499267578125,36.86909866333008,36,2.0
Chingozi Airport,Tete,Mozambique,TET,-16.104799270629886,33.64020156860352,525,2.0
Vilankulo Airport,Vilankulu,Mozambique,VNX,-22.018400192260746,35.31330108642578,46,2.0
Seychelles International Airport,Mahe,Seychelles,SEZ,-4.67434,55.521801,10,4.0
Praslin Airport,Praslin,Seychelles,PRI,-4.3192901611328125,55.69139862060547,10,4.0
N'Djamena International Airport,N'djamena,Chad,NDJ,12.1337,15.034,968,1.0
Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,BUQ,-20.017401,28.617901,4359,2.0
Victoria Falls International Airport,Victoria Falls,Zimbabwe,VFA,-18.09589958190918,25.839000701904297,3490,2.0
Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,HRE,-17.931801,31.0928,4887,2.0
Chileka International Airport,Blantyre,Malawi,BLZ,-15.679100036621096,34.9739990234375,2555,2.0
Lilongwe International Airport,Lilongwe,Malawi,LLW,-13.7894001007,33.78099823,4035,2.0
Modibo Keita International Airport,Bamako,Mali,BKO,12.533544000000001,-7.94994,1247,0.0
Fuerteventura Airport,Fuerteventura,Spain,FUE,28.452699661254886,-13.863800048828125,85,0.0
Hierro Airport,Hierro,Spain,VDE,27.814800262451172,-17.887100219726562,103,0.0
La Palma Airport,Santa Cruz De La Palma,Spain,SPC,28.626499,-17.7556,107,0.0
Gran Canaria Airport,Gran Canaria,Spain,LPA,27.931900024414066,-15.38659954071045,78,0.0
Lanzarote Airport,Arrecife,Spain,ACE,28.945498999999998,-13.6052,46,0.0
Tenerife South Airport,Tenerife,Spain,TFS,28.044500351,-16.5725002289,209,0.0
Tenerife Norte Airport,Tenerife,Spain,TFN,28.4827003479,-16.341499328599998,2076,0.0
Melilla Airport,Melilla,Spain,MLN,35.279800415,-2.9562599658999997,156,1.0
Lungi International Airport,Freetown,Sierra Leone,FNA,8.616439999999999,-13.1955,84,0.0
Roberts International Airport,Monrovia,Liberia,ROB,6.23379,-10.3623,31,0.0
Al Massira Airport,Agadir,Morocco,AGA,30.32500076293945,-9.41306972503662,250,0.0
Tan Tan Airport,Tan Tan,Morocco,TTA,28.448200225830078,-11.161299705505373,653,0.0
Saiss Airport,Fes,Morocco,FEZ,33.927299499499995,-4.977960109709999,1900,0.0
Angads Airport,Oujda,Morocco,OUD,34.78720092773437,-1.92399001121521,1535,0.0
Rabat-Sale Airport,Rabat,Morocco,RBA,34.051497999999995,-6.751519999999999,276,0.0
Mohammed V International Airport,Casablanca,Morocco,CMN,33.36750030517578,-7.589970111846924,656,0.0
Menara Airport,Marrakech,Morocco,RAK,31.6068992615,-8.036299705510002,1545,0.0
Ouarzazate Airport,Ouarzazate,Morocco,OZZ,30.939100265500002,-6.909430027010001,3782,0.0
Cherif Al Idrissi Airport,Al Hociema,Morocco,AHU,35.177101135253906,-3.83951997756958,95,0.0
Saniat R'mel Airport,Tetouan,Morocco,TTU,35.594299316406,-5.320020198822,10,0.0
Ibn Batouta Airport,Tanger,Morocco,TNG,35.726898193400004,-5.916890144349999,62,0.0
Leopold Sedar Senghor International Airport,Dakar,Senegal,DKR,14.739700317382812,-17.49020004272461,85,0.0
Nouakchott Oumtounsy International Airport,Nouakschott,Mauritania,NKC,18.31,-15.969722199999998,9,0.0
Nouadhibou International Airport,Nouadhibou,Mauritania,NDB,20.9330997467041,-17.030000686645508,24,0.0
Amilcar Cabral International Airport,Amilcar Cabral,Cape Verde,SID,16.7414,-22.9494,177,-1.0
Rabil Airport,Boa Vista,Cape Verde,BVC,16.136499404907227,-22.888900756835934,69,-1.0
Maio Airport,Maio,Cape Verde,MMO,15.15590000152588,-23.21369934082031,36,-1.0
Preguica Airport,Sao Nocolau Island,Cape Verde,SNE,16.58839988708496,-24.28470039367676,669,-1.0
Sao Pedro Airport,Sao Vicente Island,Cape Verde,VXE,16.833200454711914,-25.05529975891113,66,-1.0
Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,8.97789001465,38.7993011475,7630,3.0
Mekele Airport,Makale,Ethiopia,MQX,13.467399597167967,39.53350067138672,7396,3.0
Bujumbura International Airport,Bujumbura,Burundi,BJM,-3.3240199089050293,29.318500518798828,2582,2.0
Egal International Airport,Hargeisa,Somalia,HGA,9.518170356750488,44.08879852294922,4423,3.0
Berbera Airport,Berbera,Somalia,BBO,10.389200210571287,44.94110107421875,30,3.0
Abu Simbel Airport,Abu Simbel,Egypt,ABS,22.3759994507,31.611700058,616,2.0
Cairo International Airport,Cairo,Egypt,CAI,30.12190055847168,31.40559959411621,382,2.0
Hurghada International Airport,Hurghada,Egypt,HRG,27.178300857543945,33.799400329589844,52,2.0
Luxor International Airport,Luxor,Egypt,LXR,25.671,32.7066,294,2.0
Aswan International Airport,Aswan,Egypt,ASW,23.964399337800003,32.8199996948,662,2.0
Eldoret International Airport,Eldoret,Kenya,EDL,0.4044579863548279,35.23889923095703,6941,3.0
Kisumu Airport,Kisumu,Kenya,KIS,-0.0861390009522438,34.72890090942383,3734,3.0
Mombasa Moi International Airport,Mombasa,Kenya,MBA,-4.034830093383788,39.594200134277344,200,3.0
Ghat Airport,Ghat,Libya,GHT,25.1455993652,10.142600059500001,2296,2.0
Kufra Airport,Kufra,Libya,AKF,24.178699493408203,23.31399917602539,1367,2.0
Benina International Airport,Benghazi,Libya,BEN,32.096801757799994,20.2695007324,433,2.0
Tripoli International Airport,Tripoli,Libya,TIP,32.6635017395,13.159000396700002,263,2.0
Ghadames East Airport,Ghadames,Libya,LTD,30.15169906616211,9.715310096740724,1122,2.0
Kigali International Airport,Kigali,Rwanda,KGL,-1.9686299999999999,30.1395,4859,2.0
Kamembe Airport,Kamembe,Rwanda,KME,-2.462239980697632,28.907899856567386,5192,2.0
El Fasher Airport,El Fasher,Sudan,ELF,13.61489963531494,25.32460021972656,2393,3.0
Khartoum International Airport,Khartoum,Sudan,KRT,15.589500427246096,32.55319976806641,1265,3.0
Entebbe International Airport,Entebbe,Uganda,EBB,0.042386,32.443501,3782,3.0
Tirana International Airport Mother Teresa,Tirana,Albania,TIA,41.4146995544,19.7206001282,126,1.0
Burgas Airport,Bourgas,Bulgaria,BOJ,42.56959915161133,27.515199661254886,135,2.0
Plovdiv International Airport,Plovdiv,Bulgaria,PDV,42.067799,24.8508,597,2.0
Sofia Airport,Sofia,Bulgaria,SOF,42.696693420410156,23.411436080932614,1742,2.0
Varna Airport,Varna,Bulgaria,VAR,43.232101,27.8251,230,2.0
Larnaca International Airport,Larnaca,Cyprus,LCA,34.875099182128906,33.62490081787109,8,2.0
Paphos International Airport,Paphos,Cyprus,PFO,34.71799850463867,32.48569869995117,41,2.0
Dubrovnik Airport,Dubrovnik,Croatia,DBV,42.5614013671875,18.268199920654297,527,1.0
Osijek Airport,Osijek,Croatia,OSI,45.46269989013672,18.810199737548828,290,1.0
Pula Airport,Pula,Croatia,PUY,44.89350128173828,13.922200202941895,274,1.0
Rijeka Airport,Rijeka,Croatia,RJK,45.21689987182617,14.570300102233887,278,1.0
Split Airport,Split,Croatia,SPU,43.53889846801758,16.29800033569336,79,1.0
Zagreb Airport,Zagreb,Croatia,ZAG,45.742900848400005,16.0687999725,353,1.0
Zadar Airport,Zadar,Croatia,ZAD,44.108299,15.3467,289,1.0
Alicante International Airport,Alicante,Spain,ALC,38.28219985961914,-0.5581560134887695,142,1.0
Almeria International Airport,Almeria,Spain,LEI,36.84389877319336,-2.3701000213623047,70,1.0
Asturias Airport,Aviles,Spain,OVD,43.5635986328125,-6.0346198081970215,416,1.0
Bilbao Airport,Bilbao,Spain,BIO,43.30110168457031,-2.9106099605560303,138,1.0
Barcelona International Airport,Barcelona,Spain,BCN,41.2971,2.0784599999999998,12,1.0
Badajoz Airport,Badajoz,Spain,BJZ,38.891300201416016,-6.8213300704956055,609,1.0
A Coruna Airport,La Coruna,Spain,LCG,43.302101,-8.37726,326,1.0
Girona Airport,Gerona,Spain,GRO,41.901000976999995,2.7605500221,468,1.0
Federico Garcia Lorca Airport,Granada,Spain,GRX,37.18870162963867,-3.777359962463379,1860,1.0
Ibiza Airport,Ibiza,Spain,IBZ,38.8728981018,1.3731199502899998,24,1.0
Jerez Airport,Jerez,Spain,XRY,36.74459838867188,-6.060110092163086,93,1.0
San Javier Airport,Murcia,Spain,MJV,37.775001525878906,-0.8123890161514282,11,1.0
Adolfo Suarez Madrid Barajas Airport,Madrid,Spain,MAD,40.471926,-3.56264,1998,1.0
Malaga Airport,Malaga,Spain,AGP,36.67490005493164,-4.499110221862793,53,1.0
Menorca Airport,Menorca,Spain,MAH,39.86259841918945,4.2186498641967765,302,1.0
Pamplona Airport,Pamplona,Spain,PNA,42.77000045776367,-1.6463299989700315,1504,1.0
Reus Air Base,Reus,Spain,REU,41.14739990234375,1.1671700477600098,233,1.0
Salamanca Airport,Salamanca,Spain,SLM,40.95209884643555,-5.501989841461182,2595,1.0
San Sebastian Airport,San Sebastian,Spain,EAS,43.35649871826172,-1.7906099557876587,16,1.0
Santiago de Compostela Airport,Santiago,Spain,SCQ,42.89630126953125,-8.415140151977539,1213,1.0
Valencia Airport,Valencia,Spain,VLC,39.4893,-0.481625,240,1.0
Valladolid Airport,Valladolid,Spain,VLL,41.7061004639,-4.85194015503,2776,1.0
Vigo Airport,Vigo,Spain,VGO,42.2318000793457,-8.62677001953125,856,1.0
Santander Airport,Santander,Spain,SDR,43.427101135253906,-3.82000994682312,16,1.0
Zaragoza Air Base,Zaragoza,Spain,ZAZ,41.66619873046875,-1.0415500402450562,863,1.0
Sevilla Airport,Sevilla,Spain,SVQ,37.41799926757813,-5.8931097984313965,112,1.0
Agen-La Garenne Airport,Agen,France,AGF,44.17470169067383,0.5905560255050659,204,1.0
Bordeaux-Merignac Airport,Bordeaux,France,BOD,44.8283004761,-0.7155560255050001,162,1.0
Bergerac-Roumaniere Airport,Bergerac,France,EGC,44.82529830932617,0.5186110138893127,171,1.0
Poitiers-Biard Airport,Poitiers,France,PIS,46.58769989013672,0.30666598677635193,423,1.0
Limoges Airport,Limoges,France,LIG,45.86280059814453,1.1794400215148926,1300,1.0
Toulouse-Blagnac Airport,Toulouse,France,TLS,43.629101,1.36382,499,1.0
Pau Pyrenees Airport,Pau,France,PUF,43.38000106811523,-0.4186109900474548,616,1.0
Tarbes-Lourdes-Pyrenees Airport,Tarbes,France,LDE,43.1786994934082,-0.006438999902456999,1260,1.0
Angouleme-Brie-Champniers Airport,Angouleme,France,ANG,45.72919845581055,0.22145600616931915,436,1.0
Brive Souillac Airport,Brive,France,BVE,45.039722,1.4855559999999999,1016,1.0
Perigueux-Bassillac Airport,Perigueux,France,PGX,45.19810104370117,0.815555989742279,328,1.0
Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,BIQ,43.4683333,-1.5311111000000002,245,1.0
